Time,Amount,Class
72786,1.0,0.0
72787,118.37,0.0
72787,25.0,0.0
72787,17.0,0.0
72788,4.49,0.0
72788,0.89,0.0
72789,64.99,0.0
72789,297.0,0.0
72789,50.0,0.0
72789,2.77,0.0
72789,2.5,0.0
72790,57.45,0.0
72790,316.25,0.0
72791,0.89,0.0
72791,13.08,0.0
72792,3.59,0.0
72794,94.8,0.0
72796,9.99,0.0
72796,51.38,0.0
72796,117.9,0.0
72797,59.0,0.0
72798,2.69,0.0
72798,69.0,0.0
72800,4.49,0.0
72800,7.56,0.0
72800,32.75,0.0
72801,8.91,0.0
72802,97.0,0.0
72802,2.58,0.0
72803,0.0,0.0
72803,0.76,0.0
72803,75.5,0.0
72803,28.61,0.0
72803,218.09,0.0
72804,1.98,0.0
72804,1.79,0.0
72804,2.0,0.0
72804,47.97,0.0
72805,118.28,0.0
72805,43.88,0.0
72805,31.35,0.0
72806,10.1,0.0
72806,465.32,0.0
72806,54.2,0.0
72806,59.99,0.0
72806,29.0,0.0
72809,51.8,0.0
72809,38.98,0.0
72809,249.55,0.0
72809,62.48,0.0
72810,100.37,0.0
72810,168.84,0.0
72811,49.25,0.0
72812,1.99,0.0
72812,102.0,0.0
72812,23.51,0.0
72812,55.0,0.0
72813,57.0,0.0
72814,15.0,0.0
72814,232.98,0.0
72815,1.79,0.0
72815,15.0,0.0
72815,7.68,0.0
72815,130.3,0.0
72816,1357.5,0.0
72816,98.9,0.0
72817,39.95,0.0
72817,1.0,0.0
72817,503.49,0.0
72818,1.0,0.0
72818,71.98,0.0
72819,17.99,0.0
72819,39.99,0.0
72820,0.61,0.0
72820,129.98,0.0
72820,200.0,0.0
72820,9.03,0.0
72820,29.99,0.0
72820,38.0,0.0
72820,1.0,0.0
72820,1.0,0.0
72821,0.76,0.0
72821,0.0,0.0
72822,5.99,0.0
72822,0.79,0.0
72822,1.98,0.0
72822,437.2,0.0
72822,101.75,0.0
72822,30.0,0.0
72823,1.98,0.0
72824,2.69,0.0
72824,54.99,0.0
72824,45.03,1.0
72825,2.69,0.0
72826,396.13,0.0
72826,0.89,0.0
72827,455.92,0.0
72827,0.01,0.0
72827,5.43,0.0
72827,5.48,0.0
72827,1.46,0.0
72827,15.73,0.0
72827,148.69,0.0
72828,0.77,0.0
72828,22.0,0.0
72828,20.0,0.0
72828,0.77,0.0
72828,1.79,0.0
72829,2.69,0.0
72829,90.0,0.0
72829,21.0,0.0
72830,1.0,0.0
72830,151.0,0.0
72830,8.08,0.0
72832,9.99,0.0
72832,66.28,0.0
72833,15.57,0.0
72833,3.8,0.0
72833,29.95,0.0
72833,18.91,0.0
72833,26.0,0.0
72834,6.4,0.0
72835,134.0,0.0
72835,22.01,0.0
72835,3.59,0.0
72835,238.0,0.0
72836,1.0,0.0
72836,14.99,0.0
72836,12.95,0.0
72836,109.0,0.0
72837,1.0,0.0
72838,2.69,0.0
72838,6.24,0.0
72839,19.95,0.0
72839,99.0,0.0
72839,4.49,0.0
72839,8.49,0.0
72840,0.61,0.0
72841,47.19,0.0
72842,80.12,0.0
72843,60.0,0.0
72843,14.99,0.0
72844,15.42,0.0
72844,7.88,0.0
72844,0.89,0.0
72844,5.64,0.0
72844,61.85,0.0
72844,0.92,0.0
72846,185.35,0.0
72847,37.44,0.0
72847,0.89,0.0
72847,5.99,0.0
72847,3.58,0.0
72848,11.37,0.0
72848,3.59,0.0
72848,0.89,0.0
72848,18.79,0.0
72849,68.0,0.0
72849,17.05,0.0
72849,1.0,0.0
72850,18.07,0.0
72850,17.99,0.0
72851,48.98,0.0
72851,1.29,0.0
72852,33.75,0.0
72853,2.58,0.0
72853,0.77,0.0
72853,49.99,0.0
72855,0.61,0.0
72855,85.75,0.0
72856,1.29,0.0
72856,1.97,0.0
72856,11.0,0.0
72857,51.45,0.0
72857,8.05,0.0
72857,38.03,0.0
72857,60.76,0.0
72858,1.88,0.0
72858,5.0,0.0
72858,478.35,0.0
72859,2.18,0.0
72859,12.86,0.0
72860,14.4,0.0
72860,119.95,0.0
72860,39.95,0.0
72861,40.29,0.0
72861,37.31,0.0
72862,1.79,0.0
72862,56.96,0.0
72862,12.99,0.0
72863,183.2,0.0
72863,8.96,0.0
72863,1.0,0.0
72863,38.91,0.0
72864,43.05,0.0
72864,8.99,0.0
72865,1.29,0.0
72865,1.98,0.0
72865,5.6,0.0
72866,18.91,0.0
72866,0.99,0.0
72866,36.0,0.0
72866,1.99,0.0
72867,151.33,0.0
72868,96.14,0.0
72869,1.6,0.0
72869,565.9,0.0
72869,130.99,0.0
72870,6.0,0.0
72870,0.74,0.0
72870,0.61,0.0
72870,69.0,0.0
72870,0.99,0.0
72871,0.76,0.0
72871,24.9,0.0
72871,10.1,0.0
72871,78.45,0.0
72872,15.0,0.0
72873,1.0,0.0
72873,5.2,0.0
72874,1.29,0.0
72875,66.9,0.0
72876,12.7,0.0
72876,0.65,0.0
72876,16.75,0.0
72876,24.0,0.0
72876,81.77,0.0
72877,46.65,0.0
72877,7.7,0.0
72878,30.89,0.0
72878,282.32,0.0
72878,124.92,0.0
72878,20.0,0.0
72878,23.85,0.0
72879,6.33,0.0
72879,13.43,0.0
72880,26.97,0.0
72880,203.53,0.0
72880,140.73,0.0
72880,8.92,0.0
72880,57.6,0.0
72881,10.0,0.0
72881,378.32,0.0
72882,60.0,0.0
72883,7.6,0.0
72884,2.0,0.0
72884,1097.1,0.0
72884,31.99,0.0
72884,254.96,0.0
72885,0.12,0.0
72885,21.36,0.0
72886,0.85,0.0
72886,252.74,0.0
72889,4.99,0.0
72890,12.31,0.0
72890,5.9,0.0
72891,20.0,0.0
72891,0.99,0.0
72891,27.9,0.0
72892,77.49,0.0
72892,4.63,0.0
72893,34.99,0.0
72893,1.79,0.0
72894,1546.99,0.0
72894,1.98,0.0
72894,12.99,0.0
72894,1.98,0.0
72895,0.46,0.0
72896,34.95,0.0
72896,12.32,0.0
72896,20.0,0.0
72896,6.16,0.0
72897,29.99,0.0
72897,4.99,0.0
72897,49.48,0.0
72897,112.58,0.0
72897,89.0,0.0
72898,262.79,0.0
72898,16.86,0.0
72899,17.8,0.0
72899,125.9,0.0
72899,0.0,0.0
72899,3.94,0.0
72900,123.0,0.0
72900,1.61,0.0
72902,120.3,0.0
72902,55.0,0.0
72903,118.8,0.0
72903,319.8,0.0
72904,15.18,0.0
72904,4.48,0.0
72904,29.95,0.0
72904,0.89,0.0
72905,18.14,0.0
72905,6.15,0.0
72905,1.0,0.0
72906,22.95,0.0
72906,1.98,0.0
72906,6.81,0.0
72906,41.3,0.0
72906,222.58,0.0
72906,43.54,0.0
72906,39.99,0.0
72906,39.95,0.0
72907,35.97,0.0
72908,39.31,0.0
72908,2.69,0.0
72909,1.46,0.0
72909,9.61,0.0
72910,47.9,0.0
72910,3.76,0.0
72911,3.59,0.0
72912,487.98,0.0
72913,66.74,0.0
72914,46.26,0.0
72914,2.28,0.0
72914,15.8,0.0
72915,31.99,0.0
72916,25.0,0.0
72917,1.18,0.0
72917,1.18,0.0
72917,1.18,0.0
72917,1.18,0.0
72917,1.79,0.0
72919,2.69,0.0
72919,15.0,0.0
72920,83.05,0.0
72920,2.4,0.0
72920,34.99,0.0
72921,0.76,0.0
72921,3.48,0.0
72921,23.66,0.0
72921,53.46,0.0
72922,50.9,0.0
72923,1.0,0.0
72923,50.79,0.0
72924,1.0,0.0
72924,53.99,0.0
72924,12.64,0.0
72925,4.6,0.0
72926,15.0,0.0
72928,12.6,0.0
72928,25.4,0.0
72928,1.79,0.0
72928,7.23,0.0
72929,106.0,0.0
72929,20.0,0.0
72930,4.95,0.0
72930,29.0,0.0
72931,39.99,0.0
72932,12.5,0.0
72932,57.66,0.0
72933,5.75,0.0
72933,11.5,0.0
72934,4.99,0.0
72935,1.79,0.0
72935,5.99,0.0
72935,8.99,0.0
72937,14.2,0.0
72937,7.18,0.0
72938,15.0,0.0
72938,59.98,0.0
72939,24.15,0.0
72940,34.0,0.0
72940,223.0,0.0
72940,24.05,0.0
72941,63.85,0.0
72941,14.95,0.0
72942,1.98,0.0
72942,1.79,0.0
72942,3.5,0.0
72942,50.0,0.0
72942,64.99,0.0
72943,0.76,0.0
72943,4.57,0.0
72944,46.4,0.0
72944,13.5,0.0
72945,17.99,0.0
72945,3.58,0.0
72945,64.0,0.0
72945,15.8,0.0
72945,9.99,0.0
72946,88.97,0.0
72946,30.67,0.0
72947,20.0,0.0
72948,8.91,0.0
72949,3.57,0.0
72949,217.3,0.0
72949,32.4,0.0
72949,41.51,0.0
72950,148.24,0.0
72950,39.99,0.0
72950,61.86,0.0
72951,0.76,0.0
72952,391.0,0.0
72952,55.0,0.0
72953,35.97,0.0
72954,30.31,0.0
72955,28.0,0.0
72955,297.8,0.0
72956,1.29,0.0
72956,19.95,0.0
72957,0.99,0.0
72957,29.99,0.0
72957,16.2,0.0
72958,10.0,0.0
72958,1.98,0.0
72959,1.98,0.0
72959,24.6,0.0
72960,107.17,0.0
72960,1.29,0.0
72960,10.85,0.0
72960,58.67,0.0
72960,32.5,0.0
72960,167.66,0.0
72961,38.88,0.0
72961,57.26,0.0
72962,427.0,0.0
72962,5.16,0.0
72962,9.69,0.0
72963,1624.12,0.0
72963,11.8,0.0
72963,12.31,0.0
72963,0.68,0.0
72964,1.78,0.0
72964,2.5,0.0
72966,28.0,0.0
72966,21.0,0.0
72966,50.83,0.0
72967,10.0,0.0
72967,259.65,0.0
72968,39.95,0.0
72971,14.9,0.0
72971,201.0,0.0
72972,23.04,0.0
72973,15.22,0.0
72973,1.29,0.0
72974,8.99,0.0
72974,6.15,0.0
72974,27.0,0.0
72974,0.79,0.0
72975,179.0,0.0
72975,39.0,0.0
72975,0.76,0.0
72975,5.09,0.0
72976,0.89,0.0
72976,6.12,0.0
72977,0.89,0.0
72978,33.03,0.0
72978,234.0,0.0
72978,64.99,0.0
72978,37.75,0.0
72979,168.29,0.0
72979,125.65,0.0
72979,50.61,0.0
72979,0.89,0.0
72980,25.0,0.0
72981,23.01,0.0
72981,0.77,0.0
72981,13.37,0.0
72982,2.0,0.0
72982,3.53,0.0
72983,9.99,0.0
72983,65.0,0.0
72984,1.0,0.0
72984,4.2,0.0
72985,12.8,0.0
72985,22.0,0.0
72985,38.45,0.0
72985,60.0,0.0
72986,34.05,0.0
72986,3.99,0.0
72986,60.5,0.0
72986,6.15,0.0
72986,36.88,0.0
72987,2.5,0.0
72987,10.8,0.0
72987,1.0,0.0
72987,1.98,0.0
72988,948.1,0.0
72989,235.14,0.0
72989,10.1,0.0
72989,8.12,0.0
72989,25.8,0.0
72990,1.0,0.0
72990,1.98,0.0
72990,68.08,0.0
72990,76.65,0.0
72990,1.98,0.0
72991,30.75,0.0
72991,1.0,0.0
72991,6.99,0.0
72992,195.8,0.0
72992,7.68,0.0
72992,19.1,0.0
72992,92.0,0.0
72993,6.3,0.0
72993,3.58,0.0
72993,50.0,0.0
72993,252.0,0.0
72994,1.23,0.0
72994,43.75,0.0
72994,25.0,0.0
72995,7.6,0.0
72995,1.98,0.0
72996,22.5,0.0
72996,0.76,0.0
72996,235.8,0.0
72996,2.69,0.0
72996,99.36,0.0
72996,4.52,0.0
72997,55.0,0.0
72997,2.5,0.0
72997,5.95,0.0
72998,20.5,0.0
72998,2.55,0.0
72998,20.98,0.0
72999,4.37,0.0
72999,11.83,0.0
72999,24.5,0.0
73000,5.0,0.0
73001,1.0,0.0
73001,14.59,0.0
73001,0.89,0.0
73001,1.79,0.0
73002,49.95,0.0
73002,53.7,0.0
73003,1.49,0.0
73003,1.0,0.0
73004,9.99,0.0
73005,62.8,0.0
73005,15.0,0.0
73005,2.23,0.0
73005,7.98,0.0
73006,100.0,0.0
73006,172.8,0.0
73006,2.63,0.0
73007,1.98,0.0
73008,7.0,0.0
73008,76.0,0.0
73008,10.0,0.0
73008,19.99,0.0
73010,5.3,0.0
73010,154.99,0.0
73011,24.54,0.0
73012,1.98,0.0
73012,326.82,0.0
73012,15.0,0.0
73013,77.38,0.0
73013,1.98,0.0
73014,18.3,0.0
73015,64.99,0.0
73015,403.85,0.0
73015,1.29,0.0
73016,20.0,0.0
73016,3.44,0.0
73017,59.99,0.0
73017,44.95,0.0
73018,13.99,0.0
73018,1.0,0.0
73018,2.69,0.0
73019,295.62,0.0
73019,9.2,0.0
73019,10.0,0.0
73020,170.0,0.0
73020,12.58,0.0
73020,9.99,0.0
73021,760.0,0.0
73022,24.99,0.0
73022,19.0,0.0
73022,0.77,0.0
73023,1.0,0.0
73023,358.0,0.0
73023,8.3,0.0
73024,244.92,0.0
73024,39.99,0.0
73024,9.99,0.0
73025,302.4,0.0
73025,10.59,0.0
73026,49.59,0.0
73026,7.49,0.0
73027,56.0,0.0
73027,15.5,0.0
73028,190.63,0.0
73028,19.78,0.0
73028,148.71,0.0
73029,100.0,0.0
73029,9.16,0.0
73029,10.0,0.0
73030,112.0,0.0
73030,9.99,0.0
73031,650.0,0.0
73032,160.0,0.0
73032,100.93,0.0
73032,39.09,0.0
73032,11.38,0.0
73032,6.99,0.0
73033,349.0,0.0
73033,0.76,0.0
73033,5.0,0.0
73033,0.89,0.0
73033,6.79,0.0
73034,9.99,0.0
73034,15.0,0.0
73034,593.75,0.0
73034,12.99,0.0
73034,40.68,0.0
73034,4.93,0.0
73035,72.1,0.0
73035,12.26,0.0
73035,3.74,0.0
73036,0.89,0.0
73036,1.0,0.0
73036,237.5,0.0
73037,13.23,0.0
73038,55.07,0.0
73038,5.0,0.0
73038,23.1,0.0
73039,3.58,0.0
73040,25.4,0.0
73040,3.58,0.0
73040,74.9,0.0
73041,0.0,0.0
73041,802.82,0.0
73041,10.0,0.0
73042,521.32,0.0
73042,9.55,0.0
73043,109.95,0.0
73043,50.0,0.0
73043,104.66,0.0
73044,67.96,0.0
73044,99.88,0.0
73044,1.29,0.0
73044,65.0,0.0
73044,6.99,0.0
73044,1.0,0.0
73044,15.0,0.0
73045,8.9,0.0
73045,8.9,0.0
73045,6.09,0.0
73045,6.09,0.0
73045,3.68,0.0
73045,688.0,0.0
73047,0.89,0.0
73048,1.98,0.0
73048,0.89,0.0
73048,8.4,0.0
73048,58.65,0.0
73048,1.97,0.0
73049,4.08,0.0
73049,83.93,0.0
73050,4.5,0.0
73051,28.0,0.0
73051,38.18,0.0
73051,1.29,0.0
73052,48.3,0.0
73053,144.99,0.0
73054,35.69,0.0
73054,12.31,0.0
73054,0.12,0.0
73054,0.99,0.0
73054,104.02,0.0
73054,79.0,0.0
73054,59.7,0.0
73055,32.0,0.0
73055,39.99,0.0
73055,50.0,0.0
73055,5.0,0.0
73057,9.7,0.0
73057,21.94,0.0
73057,66.74,0.0
73058,49.99,0.0
73059,186.0,0.0
73059,0.89,0.0
73059,10.0,0.0
73059,44.98,0.0
73059,10.91,0.0
73060,202.2,0.0
73060,1.0,0.0
73061,4.49,0.0
73062,3.57,0.0
73062,1.29,0.0
73062,20.0,0.0
73063,24.99,0.0
73063,26.24,0.0
73063,12.6,0.0
73063,216.0,0.0
73065,39.95,0.0
73066,9.9,0.0
73067,28.0,0.0
73067,10.5,0.0
73067,45.9,0.0
73067,42.73,0.0
73067,9.2,0.0
73067,11.5,0.0
73067,4.75,0.0
73067,2.69,0.0
73068,31.97,0.0
73068,50.0,0.0
73068,11.54,0.0
73069,282.92,0.0
73069,1.98,0.0
73071,364.9,0.0
73071,0.76,0.0
73071,1.0,0.0
73072,7.68,0.0
73072,12.0,0.0
73072,13.7,0.0
73072,45.0,0.0
73072,93.82,0.0
73073,65.32,0.0
73073,1.0,0.0
73074,33.72,0.0
73074,139.81,0.0
73075,14.35,0.0
73075,0.76,0.0
73075,12.99,0.0
73075,12.93,0.0
73076,0.0,0.0
73076,5.49,0.0
73076,5.0,0.0
73077,0.89,0.0
73077,106.07,0.0
73077,3.11,0.0
73077,3.13,0.0
73077,56.0,0.0
73078,3.66,0.0
73078,1.79,0.0
73078,102.15,0.0
73078,11.99,0.0
73080,5.0,0.0
73080,0.89,0.0
73081,28.19,0.0
73081,114.1,0.0
73081,20.43,0.0
73081,97.01,0.0
73081,9.95,0.0
73081,12.31,0.0
73082,38.42,0.0
73082,9.12,0.0
73082,9.99,0.0
73083,125.68,0.0
73083,19.02,0.0
73083,220.78,0.0
73084,73.42,0.0
73084,15.0,0.0
73084,11.5,0.0
73085,1.79,0.0
73086,59.99,0.0
73086,37.0,0.0
73087,82.0,0.0
73088,10.1,0.0
73088,151.4,0.0
73088,61.48,0.0
73090,22.0,0.0
73091,130.0,0.0
73092,57.01,0.0
73092,15.0,0.0
73093,238.84,0.0
73093,17.49,0.0
73094,2.69,0.0
73094,224.73,0.0
73094,2.58,0.0
73094,20.0,0.0
73095,30.23,0.0
73095,24.95,0.0
73096,4.49,0.0
73096,0.89,0.0
73096,29.56,0.0
73096,45.0,0.0
73097,13.37,0.0
73097,3.99,0.0
73097,11.4,0.0
73097,440.0,0.0
73097,74.05,0.0
73097,5.34,0.0
73098,4.87,0.0
73098,39.93,0.0
73098,7.44,0.0
73099,0.12,0.0
73099,1.29,0.0
73099,20.32,0.0
73099,284.8,0.0
73099,64.0,0.0
73099,44.7,0.0
73100,42.9,0.0
73100,10.6,0.0
73100,6.05,0.0
73101,25.5,0.0
73101,56.2,0.0
73102,1.0,0.0
73102,11.5,0.0
73103,15.0,0.0
73103,4.49,0.0
73104,953.11,0.0
73104,20.0,0.0
73104,4.98,0.0
73105,1.29,0.0
73105,7.68,0.0
73105,54.99,0.0
73105,250.0,0.0
73105,46.78,0.0
73106,4.47,0.0
73107,12.99,0.0
73108,19.25,0.0
73108,0.99,0.0
73109,135.0,0.0
73109,1.0,0.0
73110,62.0,0.0
73110,239.4,0.0
73110,0.35,0.0
73110,4.66,0.0
73110,60.9,0.0
73111,0.89,0.0
73112,3.76,0.0
73113,30.0,0.0
73113,4.53,0.0
73113,32.0,0.0
73115,363.02,0.0
73115,0.77,0.0
73115,224.56,0.0
73116,1.0,0.0
73116,16.6,0.0
73118,4.49,0.0
73118,292.17,0.0
73118,104.45,0.0
73119,1.49,0.0
73119,1.98,0.0
73119,27.01,0.0
73119,29.99,0.0
73119,80.0,0.0
73120,5.51,0.0
73122,13.97,0.0
73122,0.89,0.0
73122,598.0,0.0
73123,3.59,0.0
73124,0.89,0.0
73124,12.11,0.0
73124,4.49,0.0
73125,0.89,0.0
73125,21.99,0.0
73126,1.78,0.0
73126,150.0,0.0
73127,2.94,0.0
73128,23.99,0.0
73128,1.0,0.0
73129,15.5,0.0
73129,9.99,0.0
73130,54.9,0.0
73130,89.99,0.0
73130,28.0,0.0
73132,3.0,0.0
73132,3.59,0.0
73133,1121.22,0.0
73133,14.95,0.0
73133,20.0,0.0
73133,1.79,0.0
73133,25.99,0.0
73133,9.99,0.0
73133,39.99,0.0
73133,7.95,0.0
73133,10.0,0.0
73134,7.47,0.0
73134,21.12,0.0
73136,37.5,0.0
73136,670.0,0.0
73136,29.0,0.0
73136,1.18,0.0
73137,664.62,0.0
73137,19.5,0.0
73138,0.89,0.0
73139,300.0,0.0
73139,63.05,0.0
73139,18.78,0.0
73139,37.0,0.0
73140,6.36,0.0
73140,320.0,0.0
73140,59.0,0.0
73141,4.99,0.0
73141,1.0,0.0
73141,0.99,0.0
73142,9.99,0.0
73142,21.76,0.0
73142,89.18,0.0
73142,1.98,0.0
73143,65.0,0.0
73143,1.79,0.0
73143,23.99,0.0
73144,9.99,0.0
73145,9.6,0.0
73145,38.44,0.0
73146,4.49,0.0
73147,36.41,0.0
73148,8.71,0.0
73149,17.99,0.0
73149,19.99,0.0
73149,2.28,0.0
73149,0.89,0.0
73149,9.99,0.0
73150,1.98,0.0
73150,665.0,0.0
73150,1.29,0.0
73151,105.57,0.0
73151,22.81,0.0
73151,2.5,0.0
73152,1.98,0.0
73152,567.0,0.0
73152,35.5,0.0
73153,35.38,0.0
73154,28.0,0.0
73154,33.95,0.0
73155,11.5,0.0
73155,92.0,0.0
73156,89.95,0.0
73156,8.99,0.0
73156,1.29,0.0
73156,17.46,0.0
73158,0.89,0.0
73158,9.99,0.0
73158,7.0,0.0
73158,9.52,0.0
73159,9.31,0.0
73159,1.79,0.0
73160,45.36,0.0
73160,10.0,0.0
73160,61.36,0.0
73161,129.0,0.0
73161,49.99,0.0
73162,9.06,0.0
73162,44.0,0.0
73163,0.76,0.0
73163,1.0,0.0
73165,60.0,0.0
73165,260.15,0.0
73165,1.0,0.0
73165,35.98,0.0
73166,1.98,0.0
73166,5.46,0.0
73167,54.99,0.0
73167,89.9,0.0
73167,9.99,0.0
73168,119.0,0.0
73168,1.0,0.0
73169,85.25,0.0
73169,32.53,0.0
73169,322.0,0.0
73169,192.29,0.0
73169,28.75,0.0
73171,28.0,0.0
73171,396.0,0.0
73171,43.13,0.0
73171,120.0,0.0
73171,12.5,0.0
73171,10.0,0.0
73171,1.98,0.0
73172,34.43,0.0
73172,25.0,0.0
73174,256.0,0.0
73174,2.5,0.0
73174,40.0,0.0
73175,809.75,0.0
73175,12.21,0.0
73176,52.0,0.0
73176,8.43,0.0
73176,1.79,0.0
73176,12.99,0.0
73176,1.99,0.0
73177,10.59,0.0
73177,103.41,0.0
73178,7.68,0.0
73178,10.0,0.0
73178,147.0,0.0
73178,1.98,0.0
73178,93.2,0.0
73179,12.99,0.0
73179,3.69,0.0
73179,9.99,0.0
73180,0.89,0.0
73180,0.76,0.0
73180,8.98,0.0
73180,17.99,0.0
73181,643.98,0.0
73181,24.99,0.0
73181,259.88,0.0
73181,43.0,0.0
73181,42.81,0.0
73181,1.79,0.0
73182,4.49,0.0
73182,82.47,0.0
73183,201.6,0.0
73183,12.99,0.0
73184,29.99,0.0
73184,0.79,0.0
73185,1.0,0.0
73185,18.14,0.0
73186,102.45,0.0
73186,225.65,0.0
73187,3.57,0.0
73187,178.8,0.0
73187,10.0,0.0
73187,19.6,0.0
73188,1.98,0.0
73188,1.0,0.0
73188,0.47,0.0
73188,34.95,0.0
73189,5.9,0.0
73189,64.7,0.0
73189,22.82,0.0
73190,24.0,0.0
73191,5.78,0.0
73191,154.0,0.0
73191,16.63,0.0
73191,505.0,0.0
73192,26.62,0.0
73192,4.0,0.0
73194,43.77,0.0
73195,196.8,0.0
73195,4.49,0.0
73195,300.0,0.0
73196,88.14,0.0
73196,139.0,0.0
73196,40.0,0.0
73197,2.69,0.0
73198,107.49,0.0
73199,509.0,0.0
73199,122.97,0.0
73200,286.0,0.0
73200,38.7,0.0
73200,82.9,0.0
73201,8.99,0.0
73201,6.45,0.0
73201,15.0,0.0
73201,2.28,0.0
73201,2.28,0.0
73201,4.56,0.0
73201,4.56,0.0
73202,0.0,0.0
73203,44.9,0.0
73203,61.0,0.0
73204,3.87,0.0
73204,243.75,0.0
73205,0.99,0.0
73205,598.56,0.0
73205,59.74,0.0
73205,311.0,0.0
73205,289.97,0.0
73206,10.86,0.0
73206,2.49,0.0
73206,22.2,0.0
73206,6.9,0.0
73207,91.74,0.0
73208,29.95,0.0
73208,1.98,0.0
73208,49.26,0.0
73210,33.03,0.0
73210,113.49,0.0
73211,4.46,0.0
73211,32.0,0.0
73212,393.2,0.0
73212,2.69,0.0
73213,76.84,0.0
73214,178.08,0.0
73214,97.05,0.0
73214,615.06,0.0
73215,10.0,0.0
73216,1.23,0.0
73217,1.98,0.0
73217,68.15,0.0
73218,15.97,0.0
73218,11.5,0.0
73218,16.98,0.0
73218,64.99,0.0
73218,149.85,0.0
73218,1.89,0.0
73219,6.4,0.0
73219,20.87,0.0
73219,9.0,0.0
73219,1.98,0.0
73221,1.0,0.0
73221,4.99,0.0
73221,0.0,0.0
73221,3.5,0.0
73221,106.51,0.0
73221,260.14,0.0
73221,217.19,0.0
73222,72.0,0.0
73222,12.0,0.0
73222,69.99,0.0
73223,47.8,0.0
73223,26.4,0.0
73223,0.01,0.0
73223,1.98,0.0
73224,331.97,0.0
73225,31.46,0.0
73225,31.8,0.0
73226,9.99,0.0
73226,29.0,0.0
73227,63.0,0.0
73228,27.32,0.0
73228,64.99,0.0
73228,24.0,0.0
73229,0.77,0.0
73230,0.49,0.0
73231,8.0,0.0
73231,32.0,0.0
73232,61.51,0.0
73233,45.9,0.0
73233,0.89,0.0
73233,609.06,0.0
73233,0.99,0.0
73234,458.0,0.0
73235,0.89,0.0
73235,8.99,0.0
73235,14.85,0.0
73235,34.99,0.0
73236,15.99,0.0
73236,158.23,0.0
73238,19.5,0.0
73238,16.17,0.0
73238,1.0,0.0
73239,31.9,0.0
73239,15.0,0.0
73239,0.76,0.0
73240,9.42,0.0
73240,3.46,0.0
73240,9.99,0.0
73241,125.33,0.0
73242,9.99,0.0
73242,36.0,0.0
73244,22.0,0.0
73244,1378.1,0.0
73246,1143.4,0.0
73246,14.9,0.0
73246,133.02,0.0
73247,4.99,0.0
73247,4.49,0.0
73247,3.59,0.0
73247,37.26,0.0
73248,24.49,0.0
73249,0.99,0.0
73249,10.0,0.0
73249,15.0,0.0
73249,60.47,0.0
73250,1.29,0.0
73250,29.99,0.0
73250,217.86,0.0
73250,501.0,0.0
73250,37.99,0.0
73252,15.0,0.0
73252,1.0,0.0
73253,0.01,0.0
73254,13.98,0.0
73254,1.79,0.0
73254,12.79,0.0
73254,25.17,0.0
73255,93.14,0.0
73255,76.15,0.0
73256,34.8,0.0
73256,100.0,0.0
73256,103.89,0.0
73257,14.95,0.0
73257,94.99,0.0
73258,4.34,0.0
73258,81.19,0.0
73258,1.98,0.0
73258,44.97,0.0
73258,280.0,0.0
73259,625.0,0.0
73259,25.17,0.0
73260,1.29,0.0
73260,3.59,0.0
73260,12.54,0.0
73260,13.99,0.0
73261,9.99,0.0
73261,9.99,0.0
73262,104.24,0.0
73262,1.23,0.0
73262,13.56,0.0
73263,8.99,0.0
73263,43.88,0.0
73263,164.51,0.0
73264,41.42,0.0
73265,137.0,0.0
73265,9.82,0.0
73265,55.0,0.0
73265,1.79,0.0
73266,155.32,0.0
73266,5.45,0.0
73267,37.96,0.0
73267,120.34,0.0
73267,104.66,0.0
73269,63.22,0.0
73269,5.99,0.0
73270,1.34,0.0
73270,56.75,0.0
73270,239.7,0.0
73272,94.73,0.0
73272,284.0,0.0
73273,69.32,0.0
73273,65.2,0.0
73273,60.9,0.0
73273,1.0,0.0
73273,3.04,0.0
73273,4.49,0.0
73274,96.0,0.0
73274,167.0,0.0
73274,5.0,0.0
73274,3.56,0.0
73274,77.7,0.0
73274,2.5,0.0
73275,78.0,0.0
73276,45.83,0.0
73276,33.03,0.0
73277,185.93,0.0
73277,61.7,0.0
73277,0.89,0.0
73277,619.74,0.0
73278,9.83,0.0
73278,23.01,0.0
73278,21.32,0.0
73278,9.99,0.0
73279,3.6,0.0
73280,15.0,0.0
73281,158.62,0.0
73282,43.94,0.0
73282,11.5,0.0
73282,0.89,0.0
73283,9.99,0.0
73284,38.9,0.0
73284,9.99,0.0
73284,12.99,0.0
73284,571.12,0.0
73285,14.99,0.0
73286,6.0,0.0
73286,158.0,0.0
73287,17.39,0.0
73288,4.49,0.0
73288,22.81,0.0
73289,10.5,0.0
73289,7.49,0.0
73289,21.6,0.0
73289,1.79,0.0
73291,9.44,0.0
73291,95.69,0.0
73292,40.0,0.0
73292,50.4,0.0
73292,37.0,0.0
73293,5.26,0.0
73293,10.0,0.0
73294,260.0,0.0
73295,43.9,0.0
73295,15.65,0.0
73295,256.0,0.0
73295,0.0,0.0
73296,62.49,0.0
73296,1.29,0.0
73297,2.68,0.0
73297,1.79,0.0
73297,12.31,0.0
73297,2.99,0.0
73297,144.0,0.0
73298,56.0,0.0
73298,1.0,0.0
73299,8.04,0.0
73299,160.0,0.0
73300,182.45,0.0
73300,17.9,0.0
73300,5.35,0.0
73300,1.98,0.0
73300,12.31,0.0
73301,48.85,0.0
